location,title,name,type_appoitment,pay_plan,pay_level_grade,tenure,expires,agency,big_office,little_office,year
"Arlington, VA",Director for Department of Defense Privacy and Civil Liberties ,Michael E. Reheuser,TA,ES,,,11/11/12,Office of the Secretary of Defense,OFFICE OF THE,Office of Director of Administration and Management,2012
"Arlington, VA",Deputy Director ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Washington Headquarters Services,2012
"Arlington, VA","Director, Financial Management Directorate ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Washington Headquarters Services,2012
"Arlington, VA",General Counsel ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Washington Headquarters Services,2012
"Arlington, VA","Director, Executive Services Directorate ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Washington Headquarters Services,2012
"Arlington, VA","Director, Enterprise Information Technology Services Directorate ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Washington Headquarters Services,2012
"Washington, DC",Director ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,White House Military Office,2012
"Washington, DC",Deputy Director ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,White House Military Office,2012
"Washington, DC",Director Presidential Contingency Programs ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,White House Military Office,2012
"Washington, DC",Staff Assistant ,Grace E. Butler,SC,GS,11,,,Office of the Secretary of Defense,OFFICE OF THE,White House Military Office,2012
"Washington, DC",Staff Assistant ,Jamie E. Eckert,SC,GS,11,,,Office of the Secretary of Defense,OFFICE OF THE,White House Military Office,2012
"Arlington, VA",Defense Fellow ,Farooq Mitha,SC,GS,12,,,Office of the Secretary of Defense,OFFICE OF THE,Defense Fellows,2012
"Arlington, VA",Defense Fellow ,Justo Robles III,SC,GS,11,,,Office of the Secretary of Defense,OFFICE OF THE,Defense Fellows,2012
"Arlington, VA",Defense Fellow ,Matthew M. Gula,SC,GS,11,,,Office of the Secretary of Defense,OFFICE OF THE,Defense Fellows,2012
"Arlington, VA",Defense Fellow ,Mela L. Norman,SC,GS,9,,,Office of the Secretary of Defense,OFFICE OF THE,Defense Fellows,2012
"Arlington, VA",Defense Fellow ,Katherine L. Corogenes,SC,GS,9,,,Office of the Secretary of Defense,OFFICE OF THE,Defense Fellows,2012
"Arlington, VA",General Counsel ,Jeh C. Johnson,PAS,EX,IV,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the General Counsel,2012
"Arlington, VA",Principal Deputy General Counsel ,Robert S. Taylor,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the General Counsel,2012
"Arlington, VA",Deputy General Counsel (Fiscal) ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the General Counsel,2012
"Arlington, VA",Deputy General Counsel (International Affairs) ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the General Counsel,2012
"Arlington, VA",Deputy General Council (Acquisition and Logistics) ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the General Counsel,2012
"Arlington, VA",Deputy General Counsel (Personnel and Health Policy) ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the General Counsel,2012
"Arlington, VA",Deputy General Counsel (Legal Counsel) ,Robin E. Jacobsohn,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the General Counsel,2012
"Arlington, VA",Deputy General Counsel (Environment and Installations) ,Monique Rowtham-Kennedy,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the General Counsel,2012
"Arlington, VA","Director, Standards of Conduct Office ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the General Counsel,2012
"Arlington, VA",Deputy General Counsel (Legislation) ,Alissa M. Starzak,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the General Counsel,2012
"Arlington, VA",Attorney-Advisor (General) ,Brodi Kemp,SC,GS,15,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the General Counsel,2012
"Arlington, VA",Chief Information Officer ,Teresa Takai,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Department of Defense Chief Informatio,2012
"Arlington, VA",Principal Deputy ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Department of Defense Chief Informatio,2012
"Arlington, VA",Deputy Chief Information Officer (Cybersecurity) ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Department of Defense Chief Informatio,2012
"Arlington, VA","Director, Planning and Analysis ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Department of Defense Chief Informatio,2012
"Arlington, VA","Director, Spectrum Programs and Policy ",Vacant,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Department of Defense Chief Informatio,2012
"Arlington, VA","Principal Director to the Deputy Assistant Secretary of Defense (Information, Management, Integration and Technology) ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Department of Defense Chief Informatio,2012
"Arlington, VA",Deputy Chief Information Officer (Resources and Analysis) ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Department of Defense Chief Informatio,2012
"Arlington, VA",Principal Director (Information Enterprise) ,Vacant,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Department of Defense Chief Informatio,2012
"Arlington, VA",Principal Director (Cybersecurity) ,Vacant,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Department of Defense Chief Informatio,2012
"Arlington, VA","Director, C4 and Information Infrastructure ",Vacant,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Department of Defense Chief Informatio,2012
"Arlington, VA","Director, Planning, Policy and Integration Information Technology Management ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Department of Defense Chief Informatio,2012
"Arlington, VA",Deputy to the Information Sharing Executive ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Department of Defense Chief Informatio,2012
"Arlington, VA","Deputy to the Assistant Secretary of Defense (Networks and Information Integration)/DoD Chief Information Officer, International Affairs ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Department of Defense Chief Informatio,2012
"Arlington, VA","Director, Portfolio Management and Enterprise Infrastructure ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Department of Defense Chief Informatio,2012
"Arlington, VA",Principal Director (C4 and Information Infrastructure Capabilities) ,Vacant,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Department of Defense Chief Informatio,2012
"Arlington, VA",Principal Director (Resources and Analysis) ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Department of Defense Chief Informatio,2012
"Arlington, VA","Director, Information Technology Investment ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Department of Defense Chief Informatio,2012
"Arlington, VA",Under Secretary ,Michael G. Vickers,PAS,EX,III,,,Office of the Secretary of Defense,OFFICE OF THE,Office of Under Secretary of Defense (Intelligence),2012
"Arlington, VA",Principal Deputy Under Secretary ,Thomas A. Ferguson,PAS,EX,IV,,,Office of the Secretary of Defense,OFFICE OF THE,Office of Under Secretary of Defense (Intelligence),2012
"Arlington, VA",Under Secretary ,Frank Kendall,PAS,EX,II,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA",Principal Deputy Under Secretary ,Vacant,PAS,EX,III,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA",Assistant Secretary of Defense for Research and Engineering ,Zachary J. Lemnios,PAS,EX,IV,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA",Assistant Secretary of Defense for Operational Energy Plans and Programs ,Sharon E. Burke,PAS,EX,IV,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA",Assistant Secretary of Defense (Logistics and Materiel Readiness) ,Alan F. Estevez,PAS,EX,IV,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA",Assistant Secretary of Defense (Acquisition) ,Katharina G. McFarland,PAS,EX,IV,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA","Assistant Secretary of Defense (Nuclear, Chemical and Biological Defense) ",Andrew C. Weber,PAS,EX,IV,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA","Director, Small Business Programs ",Andre J. Gudger,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA","Director, International Cooperation ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA",Deputy Under Secretary of Defense (Installations and Environment) ,Dorothy Robyn,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA","Principal Director, Research ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA",Principal Deputy Assistant Secretary of Defense (Logistics and Materiel Readiness) ,Vacant,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA","Deputy Assistant Secretary of Defense (Command, Control, Communications, Space and Cyber) ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA",Deputy Assistant Secretary of Defense (Strategic and Tactical Systems) ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA","Director, Systems and Software Engineering ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA",Principal Deputy to the Assistant to the Secretary of Defense for Nuclear and Chemical and Biological Defense Programs ,John R. Harvey,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA",Deputy Assistant Secretary of Defense (Rapid Fielding) ,Earl C. Wyatt,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA",Deputy Assistant Secretary of Defense (Systems Engineering) ,Stephen P. Welby,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA","Director, Program Assessment and Root Cause Analysis ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA","Deputy Assistant Secretary of Defense (Developmental Test and Evaluation)/ Director, Test Resource Management Center ",Edward R. Greer,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA",Deputy Assistant Secretary of Defense (Research) ,"Louis R. Brothers, Jr",,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Alexandria, VA","President, Defense Acquisition University ",Vacant,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA","Director, Office of Economic Adjustment ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA",Deputy Assistant Secretary of Defense (Transportation Policy) ,Donald C. Stanton,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA",Principal Assistant Deputy Under Secretary of Defense (Full Spectrum Dominance) ,Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA","Director, Basing ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA","Director, Facilities Energy and Privatization ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA","Director, Facilities Investment and Management ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA","Director, Environmental Management ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA","Principal Deputy Director, Test Resource Management Center/Deputy Director, Joint Investment Programs and Policy ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA",Assistant Deputy Under Secretary of Defense (Installations) ,John C. Conger,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA","Vice President, Defense Acquisition University ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA","Director, Joint Rapid Acquisition Cell ",Career Incumbent,C,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
"Arlington, VA","Director, Installations and Environment Science and Technology ",Vacant,,ES,,,,Office of the Secretary of Defense,OFFICE OF THE,Office of the Under Secretary of Defense (Acquisitio,2012
